Country,Year,Energyinst Consuption (tb/d),Energyinst Reserves (tmb),Energyinst Capacity (tb/d),Energyinst Production (tb/d),Energyinst Throughput (tb/d)
Cyprus,2003.0,52.17682191780822,,,,
Czech Republic,2003.0,182.88718545628103,,193.00000000000003,,132.0
Denmark,2003.0,188.31950684931502,1.27683158100155,188.99999999999997,368.0,164.49323287671234
Eastern Africa,2003.0,292.29458885674313,,,,
Ecuador,2003.0,147.51271232876712,3.725910237055969,177.00000000000003,420.00000000000006,142.341
Egypt,2003.0,544.2324657534245,3.525,810.0000000000001,749.521095890411,597.5054520547945
Equatorial Guinea,2003.0,,1.28,,266.0,
Estonia,2003.0,27.166904109589044,,,,
Finland,2003.0,226.1581917808219,,261.0,,221.01496328767126
France,2003.0,1946.9665185839638,,1966.9999999999998,,1726.5865205479452
Gabon,2003.0,,2.285,,273.99999999999994,
Germany,2003.0,2632.047284716178,,2304.0,,2190.9999999999995
Greece,2003.0,427.40859090726667,,412.00000000000006,,384.47356164383564
Guyana,2003.0,,,,0.0,
Hungary,2003.0,128.3834134559109,,164.99999999999997,,128.1645479452055
Iceland,2003.0,16.22885551053151,,,,
India,2003.0,2434.475452739726,5.7311583,2292.8712935616436,761.240493150685,2379.960630136986
Indonesia,2003.0,1192.875871448421,4.73,1004.15,1175.5510876712328,982.2000000000002
Iran,2003.0,1419.5609263962751,133.25,1691.9999999999998,4083.606575739726,1576.7045980253426
Iraq,2003.0,483.9996115393492,115.0,718.0,1344.0,452.3513698630137
Ireland,2003.0,174.41570568747323,,75.0,,64.54416438356165
Israel,2003.0,256.10100651000283,,270.0,,203.03942370347238
Italy,2003.0,1911.7758356164388,0.505109646,2485.0000000000005,115.57256621917809,1794.8258082191778
Japan,2003.0,5595.129959803548,,4645.1295,,4118.09385780761
Kazakhstan,2003.0,170.99413698630133,8.999999999999998,329.99999999999994,1080.63777260274,173.67882739726028
Kuwait,2003.0,320.1605893589041,99.0,914.0,2371.2638630136985,841.6017238164386
Latvia,2003.0,30.64096820799945,,,,
Libya,2003.0,,39.126,,1485.0,
Lithuania,2003.0,49.890986301369864,,240.0,,143.7483287671233
Luxembourg,2003.0,55.87779607868849,,,,
Malaysia,2003.0,619.2634741473537,3.0284100000000005,527.0,760.7773253981211,529.8189930025982
Mexico,2003.0,1992.7528347214256,15.12356,1463.0,3794.699649315068,1303.3711731502735
Middle Africa,2003.0,111.93601570732352,,,,
Morocco,2003.0,158.45358082191783,,154.00000000000003,,88.76328767123289
Netherlands,2003.0,901.0201483605126,,1281.5,,1134.9852328767122
Netherlands Antilles,2003.0,,,320.0,,186.22216438356165
New Zealand,2003.0,144.74523270512438,,104.0,,97.9046366322507
Nigeria,2003.0,,35.255,400.0,2298.7848616438355,122.44112328767126
North Macedonia,2003.0,17.15318484988278,,,,
Norway,2003.0,224.1873182465754,10.14906939428145,315.99999999999994,3272.1805884094315,279.40353424657536
Oman,2003.0,72.79396712328767,5.572,85.0,819.5090410958906,83.76282191780822
Other Africa,2003.0,,0.5544380000000001,927.0,140.25748493150687,665.0535804003123
Other Asia Pacific,2003.0,218.46888236108134,1.4288398900000001,144.0,192.132877863749,87.01680416129611
Other CIS,2003.0,36.20887671232877,0.25,10.240986301369864,38.144,2.198732237442923
Other Caribbean,2003.0,792.2408248162955,,,,
Other Europe,2003.0,,2.0875907135365606,546.0,437.62188832876717,217.18890618756706
Other Europe ,2003.0,259.0009217513507,,,,
Other Middle East,2003.0,625.5389150410958,0.12933999999999998,496.0,48.09783561643837,397.20567123287674
Other Northern Africa,2003.0,337.45183057534246,,,,
Other S. & Cent. America,2003.0,,1.4728090000000003,1301.0,149.24101369863016,928.0177225651865
Other South America,2003.0,127.9051312636393,,,,
Other Southern Africa,2003.0,36.98998626027397,,,,
Pakistan,2003.0,320.16306849315066,,227.53123287671235,,195.944736630137
Peru,2003.0,137.90611278904112,0.9295530000000001,198.00000000000003,91.90415342465754,142.75753424657537
Philippines,2003.0,327.97534246575356,,334.99999999999994,,242.41213698630136
Poland,2003.0,439.93287800320104,,482.0,,357.99999999999994
Portugal,2003.0,321.6503658082191,,306.0,,253.8790684931507
Qatar,2003.0,80.01996423790173,27.0157,136.99999999999997,947.3885863703218,126.709589041096
Republic of Congo,2003.0,,1.785,,,
Republic of Congo ,2003.0,,,,217.0,
Romania,2003.0,194.17432876712328,0.4938,675.0,123.86687671232875,217.91186301369868
Russian Federation,2003.0,2652.5517866709583,107.76669899999999,5257.999999999999,8602.47518750685,3817.062356164384
Saudi Arabia,2003.0,1909.540296136203,262.7300000000001,2049.0,9628.159976346153,1789.283123287671
Singapore,2003.0,663.3874246575343,,1393.0000000000002,,938.9999999999999
Slovakia,2003.0,70.35975964976663,,122.0,,113.50454794520549
Slovenia,2003.0,51.05095890410959,,,,
South Africa,2003.0,495.3232209208018,,514.0,,454.4366585426016
South Korea,2003.0,2282.3446454756877,,2316.1,,2145.0000000000005
South Sudan,2003.0,,,,0.0,
Spain,2003.0,1501.067422284096,,1347.0,,1149.0829315068493
Sri Lanka,2003.0,77.51462076712328,,,,
Sudan,2003.0,,0.5629999999999998,,262.13031506849313,
Sweden,2003.0,364.2425205479452,,454.0,,403.7926301369863
Switzerland,2003.0,257.03501369863017,,136.0,,90.65101369863014
Syria,2003.0,,2.3949999999999996,,652.0000000000001,
Taiwan,2003.0,967.6720079429201,,1159.0,,888.1370274070168
Thailand,2003.0,897.3540802573581,0.5,1067.5,254.72778794520545,829.7169999999999
Trinidad & Tobago,2003.0,33.200901369863004,0.8910699999999999,160.0,163.55399178082192,148.18130684931506
Tunisia,2003.0,,0.6498999999999999,,66.78712328767124,
Turkey,2003.0,642.7356712328767,,713.0,,534.7887671232877
Turkmenistan,2003.0,96.70424121533459,0.546,251.02739726027397,175.73150684931505,141.25813698630137
US,2003.0,19848.28150684932,29.349999999999998,16947.0,7368.44794520548,15304.0
USSR,2003.0,0.0,,0.0,0.0,0.0
Ukraine,2003.0,295.95068493150677,,799.0,,440.11729863013704
United Arab Emirates,2003.0,447.9361095890411,97.8,645.0,2722.489,581.2432989690723
United Kingdom,2003.0,1715.0396243475707,4.2825,1813.0,2291.130509315068,1575.681837889799
Uzbekistan,2003.0,119.4746301369863,0.594,232.0,151.29704109589042,149.77298630136988
Venezuela,2003.0,492.2657671232876,77.22600000000001,1269.0,2868.5614871232874,856.1200000000001
Vietnam,2003.0,223.04896126027398,2.96,8.0,370.13150684931503,3.012328886822469
Western Africa,2003.0,426.2843810682435,,,,
Yemen,2003.0,,2.8499999999999996,,450.5455287671232,
Algeria,2004.0,238.26513661202188,11.800000000000002,442.9729863013698,1920.6624590163935,365.53087786885254
Angola,2004.0,,9.035,,1106.4412076502729,
Argentina,2004.0,461.32931693989076,2.4780093183760723,620.0,873.9009748919848,539.4759836065574
Australia,2004.0,849.0237733270709,3.8892604447844414,763.0,574.0345097475904,615.2193141895565
Austria,2004.0,291.3274043715847,,200.82191780821918,,170.8759386065574
Azerbaijan,2004.0,90.53303278688526,7.0,325.0,308.6536885245902,126.17213114754098
Bahrain,2004.0,,,260.0,,254.25409836065575
Bangladesh,2004.0,78.25016789617486,,36.0,,25.97543715846994
Belarus,2004.0,159.96885245901638,,460.0,,369.5221229508197
Belgium,2004.0,661.9958403646165,,751.0,,688.9799453551913
Brazil,2004.0,1926.8355214537942,11.243036704631876,1925.718,1542.8,1698.73008854668
Brunei,2004.0,,1.1202999999999999,,210.44416134750344,
Bulgaria,2004.0,96.66264597074581,,180.00000000000003,,105.80434426229507
Canada,2004.0,2400.7051415589326,179.5760465782481,1915.247371502325,3079.8814459372807,1913.4919987465335
Central America,2004.0,309.5024536932221,,,,
Chad,2004.0,,0.9000000000000001,,167.75956284153008,
Chile,2004.0,267.191659545168,,238.0,,206.85915826153675
China,2004.0,6689.557353300477,18.25887607,7843.693770475647,3485.775491803279,5555.032489071038
China Hong Kong SAR,2004.0,311.3934972677596,,,,
Colombia,2004.0,254.68486617883048,1.4775999999999998,325.0,528.29,308.06878
Croatia,2004.0,88.03044535519125,,,,
Curacao,2004.0,,,0.0,,0.0
Cyprus,2004.0,50.66210382513661,,,,
Czech Republic,2004.0,201.10569882203754,,192.99999999999997,,134.26316939890708
Denmark,2004.0,184.83158469945354,1.3271500669523502,188.0,389.99999999999994,161.3200819672131
Eastern Africa,2004.0,310.7745000979304,,,,
Ecuador,2004.0,154.5646054514455,3.6560855771187306,177.0,528.0000000000001,156.831
Egypt,2004.0,572.5039344262295,3.62,810.0000000000001,701.0573333333335,625.4132240437158
Equatorial Guinea,2004.0,,1.765,,351.0,
Estonia,2004.0,27.414316939890718,,,,
Finland,2004.0,212.3936612021858,,260.0,,220.01273379781424
France,2004.0,1958.9273601841799,,1982.2930684931507,,1735.748005464481
Gabon,2004.0,,2.19,,273.0,
Germany,2004.0,2597.0889629334697,,2320.095616438356,,2237.57262295082
Greece,2004.0,417.73326250587013,,412.0,,373.34934426229506
Guyana,2004.0,,,,0.0,
Hungary,2004.0,136.18368797255343,,164.99999999999997,,127.59407103825139
Iceland,2004.0,16.996084835402318,,,,
India,2004.0,2576.0101338797813,5.5652724000000005,2558.4064477260276,777.0219398907104,2558.590573770492
Indonesia,2004.0,1260.3442518012744,4.3,1004.1499999999999,1129.7094633879778,1002.8
Iran,2004.0,1481.0683444572996,132.74,1692.0,4215.802732617486,1585.0637565039196
Iraq,2004.0,524.5647485307978,115.0,717.9999999999999,2029.9999999999998,448.35166666666663
Ireland,2004.0,182.23799980495434,,75.0,,60.16207650273224
Israel,2004.0,243.7462448772031,,270.0,,208.39435601782296
Italy,2004.0,1867.3707705781571,0.46270053899999997,2497.0,112.66525860655736,1836.9260382513662
Japan,2004.0,5463.696402772723,,4531.129499999999,,4037.469334760084
Kazakhstan,2004.0,180.68732622978513,8.999999999999998,329.99999999999994,1247.8088743169399,177.69442076502733
Kuwait,2004.0,357.17723378142074,101.5,935.9999999999999,2520.2198360655743,837.2857224726775
Latvia,2004.0,32.807400144983504,,,,
Libya,2004.0,,39.126,,1622.2551010000002,
Lithuania,2004.0,53.81193989071038,,240.98630136986304,,173.95732240437158
Luxembourg,2004.0,62.97559040736306,,,,
Malaysia,2004.0,649.9767574799404,3.3230999999999993,527.0,776.9517063033941,528.1837682362927
Mexico,2004.0,2084.679225957952,14.119620000000001,1463.0,3830.180579234973,1284.3997599013696
Middle Africa,2004.0,118.61386052148397,,,,
Morocco,2004.0,181.71296980874314,,154.0,,124.38969945355193
Netherlands,2004.0,938.192523015228,,1283.5,,1170.917431693989
Netherlands Antilles,2004.0,,,319.99999999999994,,203.8781420765027
New Zealand,2004.0,143.34012514725438,,104.0,,94.92944323260541
Nigeria,2004.0,,35.876,360.00000000000006,2486.5524644808743,103.89881401639344
North Macedonia,2004.0,17.44858274319133,,,,
Norway,2004.0,210.8637534972678,9.721941885187352,316.0,3205.0757637337,265.28191256830604
Oman,2004.0,70.82434426229509,5.572,85.00000000000001,779.7396174863387,79.08579234972677
Other Africa,2004.0,,0.563138,927.0,172.67150819672128,730.2821761289956
Other Asia Pacific,2004.0,229.08256762383064,1.4512944334330768,177.0,233.78521270920368,98.077980368741
Other CIS,2004.0,40.00016393442623,0.25,10.240986301369862,37.83633879781421,2.244083727990285
Other Caribbean,2004.0,791.0521594065976,,,,
Other Europe,2004.0,,1.989283077912967,480.0,429.36049420765033,216.73568506317383
Other Europe ,2004.0,280.4928004488636,,,,
Other Middle East,2004.0,664.021431750673,0.12755999999999998,495.99999999999994,48.45393715846995,403.4103551912568
Other Northern Africa,2004.0,337.8364664792889,,,,
Other S. & Cent. America,2004.0,,1.4682090000000003,1249.0,143.40531913248427,1020.0527917832428
Other South America,2004.0,136.73985040782875,,,,
Other Southern Africa,2004.0,37.146413374316936,,,,
Pakistan,2004.0,324.54270491803277,,255.64630136986304,,209.68660631147543
Peru,2004.0,151.9048196693989,1.097303,223.0,93.32521584699452,149.49426229508197
Philippines,2004.0,332.53825136612016,,280.0,,192.0019398907104
Poland,2004.0,469.0174589733535,,484.7841095890411,,373.3293169398907
Portugal,2004.0,325.01367415300547,,306.0,,254.2468579234973
Qatar,2004.0,95.784908073352,26.86482,137.0,1078.561561438105,120.69672131147502
Republic of Congo,2004.0,,1.784,,,
Republic of Congo ,2004.0,,,,225.0,
Romania,2004.0,222.9406557377049,0.4682,608.9999999999999,119.77710382513659,252.2641530054645
Russian Federation,2004.0,2620.660010593339,105.46368,5246.000000000001,9335.081578797815,3912.097103825137
Saudi Arabia,2004.0,2055.906107538514,264.31,2074.0,10305.911224365384,1929.9529508196722
Singapore,2004.0,733.6607923497269,,1406.0000000000002,,1111.0
Slovakia,2004.0,68.53748944284813,,122.0,,114.41609289617486
Slovenia,2004.0,52.26325136612021,,,,
South Africa,2004.0,512.6261648772341,,517.0,,424.59547970121093
South Korea,2004.0,2263.723122557377,,2598.2500000000005,,2258.3360655737706
South Sudan,2004.0,,,,0.0,
Spain,2004.0,1506.8166219235732,,1372.0,,1199.0357923497268
Sri Lanka,2004.0,77.40832032786886,,,,
Sudan,2004.0,,0.5629999999999998,,291.13726724043715,
Sweden,2004.0,359.85158469945355,,454.00000000000006,,424.3789617486339
Switzerland,2004.0,261.67476838797813,,140.0,,101.89901639344262
Syria,2004.0,,3.159,,487.0,
Taiwan,2004.0,990.4685820573409,,1159.0,,998.3063534951368
Thailand,2004.0,987.1557819212599,0.5273000000000001,1067.5,251.17564262295082,902.323
Trinidad & Tobago,2004.0,35.44309836065574,0.8089999999999999,159.99999999999997,152.09471584699455,130.7042349726776
Tunisia,2004.0,,0.6807,,70.23953551912568,
Turkey,2004.0,660.0851912568305,,613.0,,524.6757923497267
Turkmenistan,2004.0,130.4794195832476,0.546,251.02739726027397,186.0109289617486,141.21265027322406
US,2004.0,20498.324486338803,29.298999999999992,17125.0,7250.243956284153,15475.0
USSR,2004.0,0.0,,0.0,0.0,0.0
Ukraine,2004.0,295.9823497267759,,799.0,,440.4889398907104
United Arab Emirates,2004.0,479.3190437158471,97.8,711.0,2821.5799999999995,574.0477319587628
United Kingdom,2004.0,1750.9698138943859,3.9975,1847.5616438356165,2059.272222404372,1655.1479588697405
Uzbekistan,2004.0,114.95254098360653,0.594,231.99999999999997,139.22112021857924,153.10887978142077
Venezuela,2004.0,526.7304808743169,79.729,1284.0,3305.899817543589,1012.3500000000003
Vietnam,2004.0,265.9775250231917,3.0840000000000005,10.999999999999998,416.9076502732241,8.010929081120768
Western Africa,2004.0,441.5676183898773,,,,
Yemen,2004.0,,3.0,,423.69273879781434,
Algeria,2005.0,249.25236509589044,12.27,442.9729863013698,1989.9317424657534,355.93676712328767
Angola,2005.0,,9.05,,1269.0225753424659,
Argentina,2005.0,481.3474863013699,2.1802628863647757,615.0,842.4784147685345,538.0822465753425
Australia,2005.0,867.651509822757,3.71834112763106,718.0,569.8146692847341,605.3671232876712
Austria,2005.0,292.7611764657534,,200.82191780821918,,177.14240301369864
Azerbaijan,2005.0,106.23947945205478,7.0,325.0,444.91860273972605,148.44756164383563
Bahrain,2005.0,,,259.99999999999994,,266.3808219178082
Bangladesh,2005.0,80.47464457534245,,36.0,,22.572383561643836
Belarus,2005.0,149.62854794520547,,460.0,,397.66756164383565
Belgium,2005.0,661.0092179054104,,755.9999999999999,,644.0358904109589
Brazil,2005.0,1962.6200245890416,11.772261380619415,1941.8509999999999,1705.5758605061599,1703.0228443083975
Brunei,2005.0,,1.105,,206.02412536769694,
Bulgaria,2005.0,105.98676051811324,,205.0,,124.18827397260274
Canada,2005.0,2342.605096983522,180.04410913456243,1895.9376525187056,3040.896027523204,1845.9038795901245
Central America,2005.0,308.93001378949697,,,,
Chad,2005.0,,1.5,,173.4246575342466,
Chile,2005.0,274.7680163588694,,238.0,,209.2352932926759
China,2005.0,6815.672666792905,18.249655663,8463.418821917807,3641.963717808219,5831.970912328767
China Hong Kong SAR,2005.0,283.13230136986306,,,,
Colombia,2005.0,252.65011579058472,1.4531999999999998,325.0,526.1618191780822,299.2132399999999
Croatia,2005.0,91.44059452054796,,,,
Curacao,2005.0,,,0.0,,0.0
Cyprus,2005.0,56.64958904109588,,,,
Czech Republic,2005.0,210.10534685083854,,193.39150684931508,,155.11484931506848
Denmark,2005.0,187.2711854678772,1.27683158100155,188.77260273972604,379.97549780821925,155.1349315068493
Eastern Africa,2005.0,332.9477073158498,,,,
Ecuador,2005.0,169.1541444226735,2.6395345965059853,177.00000000000003,534.0,150.706
Egypt,2005.0,606.3963287671232,3.7200000000000006,810.0000000000001,671.8405479452056,633.0509315068493
Equatorial Guinea,2005.0,,1.805,,380.1807,
Estonia,2005.0,28.09561643835616,,,,
Finland,2005.0,220.35579197260276,,261.06849315068496,,200.45670306849317
France,2005.0,1927.2776628956942,,1978.2163835616439,,1710.9424931506849
Gabon,2005.0,,2.1459999999999995,,270.3301,
Germany,2005.0,2549.928998567929,,2322.1038356164386,,2300.2945753424656
Greece,2005.0,421.8014794520548,,418.0,,373.5890136986302
Guyana,2005.0,,,,0.0,
Hungary,2005.0,156.3039243254727,,164.99999999999997,,141.21797260273974
Iceland,2005.0,17.36251772193137,,,,
India,2005.0,2625.448071232877,5.9188811999999995,2558.4064477260276,755.1152054794521,2561.4835616438354
Indonesia,2005.0,1264.9729521430443,4.19,1004.15,1095.6871232876713,979.9
Iran,2005.0,1594.9022979591732,137.49,1691.9999999999998,4217.46547939726,1624.050123287671
Iraq,2005.0,498.044853471524,115.0,727.9999999999999,1832.9999999999998,450.5238904109589
Ireland,2005.0,192.19973766584056,,75.0,,66.37164383561644
Israel,2005.0,240.53112251808219,,270.0,,199.3281301254373
Italy,2005.0,1819.1182016564076,0.459680508,2515.0,126.77440688493151,1889.8346575342466
Japan,2005.0,5548.939544318111,,4531.1295,,4135.584012088645
Kazakhstan,2005.0,186.0418547443195,8.999999999999998,329.99999999999994,1294.3286712328768,217.76124657534245
Kuwait,2005.0,390.3826183616439,101.5,936.0,2669.244630136987,862.6450914684932
Latvia,2005.0,34.69383638146805,,,,
Libya,2005.0,,41.464,,1744.6869999999997,
Lithuania,2005.0,58.30249315068494,,240.98630136986304,,186.7161863013699
Luxembourg,2005.0,64.73783147238706,,,,
Malaysia,2005.0,674.7759387503393,3.2942579999999992,522.0,741.5418125647458,508.8093620064014
Mexico,2005.0,2223.9105685924737,12.88218,1463.0,3765.6210493150684,1284.1973554712329
Middle Africa,2005.0,111.2086865791597,,,,
Morocco,2005.0,196.88165287671234,,154.00000000000003,,141.05731506849315
Netherlands,2005.0,990.49098560811,,1273.9,,1178.42301369863
Netherlands Antilles,2005.0,,,320.0,,215.0
New Zealand,2005.0,150.6402413189043,,102.0,,96.51318033817489
Nigeria,2005.0,,36.22,405.00000000000006,2481.9864315068503,193.5260794520548
North Macedonia,2005.0,18.17185811161644,,,,
Norway,2005.0,215.2337966575342,9.688088319896451,315.99999999999994,2983.4004367047164,288.64134246575344
Oman,2005.0,80.81309589041095,5.572,85.0,774.2890410958902,87.29616438356165
Other Africa,2005.0,,0.5459970000000001,932.0,177.19656856984997,711.0049209743772
Other Asia Pacific,2005.0,231.94842429051718,1.4155132770851404,176.1931506849315,284.1832666626708,100.77052755694169
Other CIS,2005.0,43.271794771107906,0.25,16.240986301369862,37.678,2.2671232572298328
Other Caribbean,2005.0,801.5520696411281,,,,
Other Europe,2005.0,,1.9448398240508644,480.0,408.4121988547945,203.0510388670914
